#ChapterID	SentenceID	TokenID	Token	Lemma	POS
1	689	2	spoke	speak	VBD
1	689	3	first	first	RB
1	689	4	.	.	.
1	690	1	``	``	``
1	690	2	Like	Like	IN
1	690	3	candles	candle	NNS
1	690	4	.	.	.
1	691	1	Candle	Candle	NNP
1	691	2	bushes	bush	NNS
1	691	3	.	.	.
1	692	1	Candle	Candle	NNP
1	692	2	buds	bud	NN
1	692	3	.	.	.
1	692	4	''	''	''
1	693	1	The	The	DT
1	693	2	bushes	bush	NNS
1	693	3	were	be	VBD
1	693	4	dark	dark	JJ
1	693	5	evergreen	evergreen	JJ
1	693	6	and	and	CC
1	693	7	aromatic	aromatic	JJ
1	693	8	and	and	CC
1	693	9	the	the	DT
1	693	10	many	many	JJ
1	693	11	buds	bud	NNS
1	693	12	were	be	VBD
1	693	13	waxen	waxen	JJ
1	693	14	green	green	JJ
1	693	15	and	and	CC
1	693	16	folded	fold	VBD
1	693	17	up	up	RP
1	693	18	against	against	IN
1	693	19	the	the	DT
1	693	20	light	light	NN
1	693	21	.	.	.
1	694	1	Jack	Jack	NNP
1	694	2	slashed	slash	VBD
1	694	3	at	at	IN
1	694	4	one	one	CD
1	694	5	with	with	IN
1	694	6	his	his	PRP$
1	694	7	knife	knife	NN
1	694	8	and	and	CC
1	694	9	the	the	DT
1	694	10	scent	scent	NN
1	694	11	spilled	spill	VBD
1	694	12	over	over	IN
1	694	13	them	them	PRP
1	694	14	.	.	.
1	695	1	``	``	``
1	695	2	Candle	Candle	NNP
1	695	3	buds	bud	NN
1	695	4	.	.	.
1	695	5	''	''	''
1	696	1	``	``	``
1	696	2	You	You	PRP
1	696	3	could	could	MD
1	696	4	n't	n't	RB
1	696	5	light	light	VB
1	696	6	them	them	PRP
1	696	7	,	,	,
1	696	8	''	''	''
1	696	9	said	say	VBD
1	696	10	Ralph	Ralph	NNP
1	696	11	.	.	.
1	697	1	``	``	``
1	697	2	They	They	PRP
1	697	3	just	just	RB
1	697	4	look	look	VBP
1	697	5	like	like	JJ
1	697	6	candles	candle	NNS
1	697	7	.	.	.
1	697	8	''	''	''
1	698	1	``	``	``
1	698	2	Green	Green	JJ
1	698	3	candles	candle	NNS
1	698	4	,	,	,
1	698	5	''	''	''
1	698	6	said	say	VBD
1	698	7	Jack	Jack	NNP
1	698	8	contemptuously	contemptuously	RB
1	698	9	.	.	.
1	699	1	``	``	``
1	699	2	We	We	PRP
1	699	3	ca	ca	MD
1	699	4	n't	n't	RB
1	699	5	eat	eat	VB
1	699	6	them	them	PRP
1	699	7	.	.	.
1	700	1	Come	Come	VBN
1	700	2	on	on	IN
1	700	3	.	.	.
1	700	4	''	''	''
1	701	1	They	They	PRP
1	701	2	were	be	VBD
1	701	3	in	in	IN
1	701	4	the	the	DT
1	701	5	beginnings	beginning	NNS
1	701	6	of	of	IN
1	701	7	the	the	DT
1	701	8	thick	thick	JJ
1	701	9	forest	forest	NN
1	701	10	,	,	,
1	701	11	plonking	plonk	VBG
1	701	12	with	with	IN
1	701	13	weary	weary	JJ
1	701	14	feet	foot	NNS
1	701	15	on	on	IN
1	701	16	a	a	DT
1	701	17	track	track	NN
1	701	18	,	,	,
1	701	19	when	when	WRB
1	701	20	they	they	PRP
1	701	21	heard	hear	VBD
1	701	22	the	the	DT
1	701	23	noises	noise	NNS
1	701	24	--	--	:
1	701	25	squeakings	squeakings	NNS
1	701	26	--	--	:
1	701	27	and	and	CC
1	701	28	the	the	DT
1	701	29	hard	hard	JJ
1	701	30	strike	strike	NN
1	701	31	of	of	IN
1	701	32	hoofs	hoof	NN
1	701	33	on	on	IN
1	701	34	a	a	DT
1	701	35	path	path	NN
1	701	36	.	.	.
1	702	1	As	As	IN
1	702	2	they	they	PRP
1	702	3	pushed	push	VBD
1	702	4	forward	forward	RB
1	702	5	the	the	DT
1	702	6	squeaking	squeaking	NN
1	702	7	increased	increase	VBD
1	702	8	till	till	VB
1	702	9	it	it	PRP
1	702	10	became	become	VBD
1	702	11	a	a	DT
1	702	12	frenzy	frenzy	NN
1	702	13	.	.	.
1	703	1	They	They	PRP
1	703	2	found	find	VBD
1	703	3	a	a	DT
1	703	4	piglet	piglet	NN
1	703	5	caught	caught	NN
1	703	6	in	in	IN
1	703	7	a	a	DT
1	703	8	curtain	curtain	NN
1	703	9	of	of	IN
1	703	10	creepers	creeper	NNS
1	703	11	,	,	,
1	703	12	throwing	throw	VBG
1	703	13	itself	itself	PRP
1	703	14	at	at	IN
1	703	15	the	the	DT
1	703	16	elastic	elastic	JJ
1	703	17	traces	trace	NNS
1	703	18	in	in	IN
1	703	19	all	all	PDT
1	703	20	the	the	DT
1	703	21	madness	madness	NN
1	703	22	of	of	IN
1	703	23	extreme	extreme	JJ
1	703	24	terror	terror	NN
1	703	25	.	.	.
1	704	1	Its	Its	PRP$
1	704	2	voice	voice	NN
1	704	3	was	be	VBD
1	704	4	thin	thin	JJ
1	704	5	,	,	,
1	704	6	needle-sharp	needle-sharp	JJ
1	704	7	and	and	CC
1	704	8	insistent	insistent	NN
1	704	9	;	;	:
1	704	10	The	The	DT
1	704	11	three	three	CD
1	704	12	boys	boy	NNS
1	704	13	rushed	rush	VBN
1	704	14	forward	forward	RB
1	704	15	and	and	CC
1	704	16	Jack	Jack	NNP
1	704	17	drew	draw	VBD
1	704	18	his	his	PRP$
1	704	19	knife	knife	NN
1	704	20	again	again	RB
1	704	21	with	with	IN
1	704	22	a	a	DT
1	704	23	flourish	flourish	NN
1	704	24	.	.	.
1	705	1	He	He	PRP
1	705	2	raised	raise	VBD
1	705	3	his	his	PRP$
1	705	4	arm	arm	NN
1	705	5	in	in	IN
1	705	6	the	the	DT
1	705	7	air	air	NN
1	705	8	.	.	.
1	706	1	There	There	EX
1	706	2	came	come	VBD
1	706	3	a	a	DT
1	706	4	pause	pause	NN
1	706	5	,	,	,
1	706	6	a	a	DT
1	706	7	hiatus	hiatus	NN
1	706	8	,	,	,
1	706	9	the	the	DT
1	706	10	pig	pig	NN
1	706	11	continued	continue	VBD
1	706	12	to	to	TO
1	706	13	scream	scream	VB
1	706	14	and	and	CC
1	706	15	the	the	DT
1	706	16	creepers	creeper	NNS
1	706	17	to	to	TO
1	706	18	jerk	jerk	VB
1	706	19	,	,	,
1	706	20	and	and	CC
1	706	21	the	the	DT
1	706	22	blade	blade	NN
1	706	23	continued	continue	VBD
1	706	24	to	to	TO
1	706	25	flash	flash	VB
1	706	26	at	at	IN
1	706	27	the	the	DT
1	706	28	end	end	NN
1	706	29	of	of	IN
1	706	30	a	a	DT
1	706	31	bony	bony	NN
1	706	32	arm	arm	NN
1	706	33	.	.	.
1	707	1	The	The	DT
1	707	2	pause	pause	NN
1	707	3	was	be	VBD
1	707	4	only	only	RB
1	707	5	long	long	RB
1	707	6	enough	enough	RB
1	707	7	for	for	IN
1	707	8	them	them	PRP
1	707	9	to	to	TO
1	707	10	understand	understand	VB
1	707	11	what	what	WP
1	707	12	an	an	DT
1	707	13	enormity	enormity	NN
1	707	14	the	the	DT
1	707	15	downward	downward	JJ
1	707	16	stroke	stroke	NN
1	707	17	would	would	MD
1	707	18	be	be	VB
1	707	19	.	.	.
1	708	1	Then	Then	RB
1	708	2	the	the	DT
1	708	3	piglet	piglet	NN
1	708	4	tore	tear	VBD
1	708	5	loose	loose	JJ
1	708	6	from	from	IN
1	708	7	the	the	DT
1	708	8	creepers	creeper	NNS
1	708	9	and	and	CC
1	708	10	scurried	scurry	VBD
1	708	11	into	into	IN
1	708	12	the	the	DT
1	708	13	undergrowth	undergrowth	NN
1	708	14	.	.	.
1	709	1	They	They	PRP
1	709	2	were	be	VBD
1	709	3	left	leave	VBN
1	709	4	looking	look	VBG
1	709	5	at	at	IN
1	709	6	each	each	DT
1	709	7	other	other	JJ
1	709	8	and	and	CC
1	709	9	the	the	DT
1	709	10	place	place	NN
1	709	11	of	of	IN
1	709	12	terror	terror	NN
1	709	13	.	.	.
1	710	1	Jack	Jack	NNP
1	710	2	's	's	POS
1	710	3	face	face	NN
1	710	4	was	be	VBD
1	710	5	white	white	JJ
1	710	6	under	under	IN
1	710	7	the	the	DT
1	710	8	freckles	freckle	NNS
1	710	9	.	.	.
1	711	1	He	He	PRP
1	711	2	noticed	notice	VBD
1	711	3	that	that	IN
1	711	4	he	he	PRP
1	711	5	still	still	RB
1	711	6	held	hold	VBD
1	711	7	the	the	DT
1	711	8	knife	knife	NN
1	711	9	aloft	aloft	RB
1	711	10	and	and	CC
1	711	11	brought	bring	VBD
1	711	12	his	his	PRP$
1	711	13	arm	arm	NN
1	711	14	down	down	RP
1	711	15	replacing	replace	VBG
1	711	16	the	the	DT
1	711	17	blade	blade	NN
1	711	18	in	in	IN
1	711	19	the	the	DT
1	711	20	sheath	sheath	NN
1	711	21	.	.	.
1	712	1	Then	Then	RB
1	712	2	they	they	PRP
1	712	3	all	all	DT
1	712	4	three	three	CD
1	712	5	laughed	laugh	VBD
1	712	6	ashamedly	ashamedly	RB
1	712	7	and	and	CC
1	712	8	began	begin	VBD
1	712	9	to	to	TO
1	712	10	climb	climb	VB
1	712	11	back	back	RB
1	712	12	to	to	TO
1	712	13	the	the	DT
1	712	14	track	track	NN
1	712	15	.	.	.
1	713	1	``	``	``
1	713	2	I	I	PRP
1	713	3	was	be	VBD
1	713	4	choosing	choose	VBG
1	713	5	a	a	DT
1	713	6	place	place	NN
1	713	7	,	,	,
1	713	8	''	''	''
1	713	9	said	say	VBD
1	713	10	Jack	Jack	NNP
1	713	11	.	.	.
1	714	1	``	``	``
1	714	2	I	I	PRP
1	714	3	was	be	VBD
1	714	4	just	just	RB
1	714	5	waiting	wait	VBG
1	714	6	for	for	IN
1	714	7	a	a	DT
1	714	8	moment	moment	NN
1	714	9	to	to	TO
1	714	10	decide	decide	VB
1	714	11	where	where	WRB
1	714	12	to	to	TO
1	714	13	stab	stab	VB
1	714	14	him	him	PRP
1	714	15	.	.	.
1	714	16	''	''	''
1	715	1	``	``	``
1	715	2	You	You	PRP
1	715	3	should	should	MD
1	715	4	stick	stick	VB
1	715	5	a	a	DT
1	715	6	pig	pig	NN
1	715	7	,	,	,
1	715	8	''	''	''
1	715	9	said	say	VBD
1	715	10	Ralph	Ralph	NNP
1	715	11	fiercely	fiercely	RB
1	715	12	.	.	.
1	716	1	``	``	``
1	716	2	They	They	PRP
1	716	3	always	always	RB
1	716	4	talk	talk	VBP
1	716	5	about	about	IN
1	716	6	sticking	stick	VBG
1	716	7	a	a	DT
1	716	8	pig	pig	NN
1	716	9	.	.	.
1	716	10	''	''	''
1	717	1	``	``	``
1	717	2	You	You	PRP
1	717	3	cut	cut	VBD
1	717	4	a	a	DT
1	717	5	pig	pig	NN
1	717	6	's	's	POS
1	717	7	throat	throat	NN
1	717	8	to	to	TO
1	717	9	let	let	VB
1	717	10	the	the	DT
1	717	11	blood	blood	NN
1	717	12	out	out	RP
1	717	13	,	,	,
1	717	14	''	''	''
1	717	15	said	say	VBD
1	717	16	Jack	Jack	NNP
1	717	17	,	,	,
1	717	18	``	``	``
1	717	19	otherwise	otherwise	RB
1	717	20	you	you	PRP
1	717	21	ca	ca	MD
1	717	22	n't	n't	RB
1	717	23	eat	eat	VB
1	717	24	the	the	DT
1	717	25	meat	meat	NN
1	717	26	.	.	.
1	717	27	''	''	''
1	718	1	``	``	``
1	718	2	Why	Why	WRB
1	718	3	did	do	VBD
1	718	4	n't	n't	RB
1	718	5	you	you	PRP
1	718	6	--	--	:
1	718	7	?	?	.
1	718	8	''	''	''
1	719	1	They	They	PRP
1	719	2	knew	know	VBD
1	719	3	very	very	RB
1	719	4	well	well	RB
1	719	5	why	why	WRB
1	719	6	he	he	PRP
1	719	7	had	have	VBD
1	719	8	n't	n't	RB
1	719	9	:	:	:
1	719	10	because	because	IN
1	719	11	of	of	IN
1	719	12	the	the	DT
1	719	13	enormity	enormity	NN
1	719	14	of	of	IN
1	719	15	the	the	DT
1	719	16	knife	knife	NN
1	719	17	descending	descending	NN
1	719	18	and	and	CC
1	719	19	cutting	cut	VBG
1	719	20	into	into	IN
1	719	21	living	live	VBG
1	719	22	flesh	flesh	NN
1	719	23	;	;	:
1	719	24	because	because	IN
1	719	25	of	of	IN
1	719	26	the	the	DT
1	719	27	unbearable	unbearable	JJ
1	719	28	blood	blood	NN
1	719	29	.	.	.
1	720	1	``	``	``
1	720	2	I	I	PRP
1	720	3	was	be	VBD
1	720	4	going	go	VBG
1	720	5	to	to	TO
1	720	6	,	,	,
1	720	7	''	''	''
1	720	8	said	say	VBD
1	720	9	Jack	Jack	NNP
1	720	10	.	.	.
1	721	1	He	He	PRP
1	721	2	was	be	VBD
1	721	3	ahead	ahead	RB
1	721	4	of	of	IN
1	721	5	them	them	PRP
1	721	6	,	,	,
1	721	7	and	and	CC
1	721	8	they	they	PRP
1	721	9	could	could	MD
1	721	10	not	not	RB
1	721	11	see	see	VB
1	721	12	his	his	PRP$
1	721	13	face	face	NN
1	721	14	.	.	.
1	722	1	``	``	``
1	722	2	I	I	PRP
1	722	3	was	be	VBD
1	722	4	choosing	choose	VBG
1	722	5	a	a	DT
1	722	6	place	place	NN
1	722	7	.	.	.
1	723	1	Next	Next	JJ
1	723	2	time	time	NN
1	723	3	--	--	:
1	723	4	!	!	.
1	723	5	''	''	''
1	724	1	He	He	PRP
1	724	2	snatched	snatch	VBD
1	724	3	his	his	PRP$
1	724	4	knife	knife	NN
1	724	5	out	out	IN
1	724	6	of	of	IN
1	724	7	the	the	DT
1	724	8	sheath	sheath	NN
1	724	9	and	and	CC
1	724	10	slammed	slam	VBD
1	724	11	it	it	PRP
1	724	12	into	into	IN
1	724	13	a	a	DT
1	724	14	tree	tree	JJ
1	724	15	trunk	trunk	NN
1	724	16	.	.	.
1	725	1	Next	Next	JJ
1	725	2	time	time	NN
1	725	3	there	there	EX
1	725	4	would	would	MD
1	725	5	be	be	VB
1	725	6	no	no	DT
1	725	7	mercy	mercy	NN
1	725	8	.	.	.
1	726	1	He	He	PRP
1	726	2	looked	look	VBD
1	726	3	round	round	NN
1	726	4	fiercely	fiercely	RB
1	726	5	,	,	,
1	726	6	daring	dare	VBG
1	726	7	them	them	PRP
1	726	8	to	to	TO
1	726	9	contradict	contradict	VB
1	726	10	.	.	.
1	727	1	Then	Then	RB
1	727	2	they	they	PRP
1	727	3	broke	break	VBD
1	727	4	out	out	RP
1	727	5	into	into	IN
1	727	6	the	the	DT
1	727	7	sunlight	sunlight	NN
1	727	8	and	and	CC
1	727	9	for	for	IN
1	727	10	a	a	DT
1	727	11	while	while	NN
1	727	12	they	they	PRP
1	727	13	were	be	VBD
1	727	14	busy	busy	JJ
1	727	15	finding	find	VBG
1	727	16	and	and	CC
1	727	17	devouring	devour	VBG
1	727	18	food	food	NN
1	727	19	as	a	IN
1	727	20	they	they	PRP
1	727	21	moved	move	VBD
1	727	22	down	down	RB
1	727	23	the	the	DT
1	727	24	scar	scar	NN
1	727	25	toward	toward	IN
1	727	26	the	the	DT
1	727	27	platform	platform	NN
1	727	28	and	and	CC
1	727	29	the	the	DT
1	727	30	meeting	meeting	NN
1	727	31	.	.	.
2	1	1	Fire	Fire	NN
2	1	2	on	on	IN
2	1	3	the	the	DT
2	1	4	Mountain	Mountain	NN
2	1	5	By	By	IN
2	1	6	the	the	DT
2	1	7	time	time	NN
2	1	8	Ralph	Ralph	NNP
2	1	9	finished	finish	VBD
2	1	10	blowing	blow	VBG
2	1	11	the	the	DT
2	1	12	conch	conch	NN
2	1	13	the	the	DT
2	1	14	platform	platform	NN
2	1	15	was	be	VBD
2	1	16	crowded	crowd	VBN
2	1	17	.	.	.
2	2	1	There	There	EX
2	2	2	were	be	VBD
2	2	3	differences	difference	NNS
2	2	4	between	between	IN
2	2	5	this	this	DT
2	2	6	meeting	meeting	NN
2	2	7	and	and	CC
2	2	8	the	the	DT
2	2	9	one	one	CD
2	2	10	held	held	NN
2	2	11	in	in	IN
2	2	12	the	the	DT
2	2	13	morning	morning	NN
2	2	14	.	.	.
2	3	1	The	The	DT
2	3	2	afternoon	afternoon	NN
2	3	3	sun	sun	NN
2	3	4	slanted	slant	VBD
2	3	5	in	in	IN
2	3	6	from	from	IN
2	3	7	the	the	DT
2	3	8	other	other	JJ
2	3	9	side	side	NN
2	3	10	of	of	IN
2	3	11	the	the	DT
2	3	12	platform	platform	NN
2	3	13	and	and	CC
2	3	14	most	most	JJS
2	3	15	of	of	IN
2	3	16	the	the	DT
2	3	17	children	child	NNS
2	3	18	,	,	,
2	3	19	feeling	feel	VBG
2	3	20	too	too	RB
2	3	21	late	late	JJ
2	3	22	the	the	DT
2	3	23	smart	smart	NN
2	3	24	of	of	IN
2	3	25	sunburn	sunburn	NN
2	3	26	,	,	,
2	3	27	had	have	VBD
2	3	28	put	put	VBN
2	3	29	their	their	PRP$
2	3	30	clothes	clothes	NNS
2	3	31	on	on	IN
2	3	32	.	.	.
2	4	1	The	The	DT
2	4	2	choir	choir	NN
2	4	3	,	,	,
2	4	4	less	less	JJR
2	4	5	of	of	IN
2	4	6	a	a	DT
2	4	7	group	group	NN
2	4	8	,	,	,
2	4	9	had	have	VBD
2	4	10	discarded	discard	VBN
2	4	11	their	their	PRP$
2	4	12	cloaks	cloak	NNS
2	4	13	.	.	.
2	5	1	Ralph	Ralph	NNP
2	5	2	sat	sit	VBD
2	5	3	on	on	IN
2	5	4	a	a	DT
2	5	5	fallen	fall	VBN
2	5	6	trunk	trunk	NN
2	5	7	,	,	,
2	5	8	his	his	PRP$
2	5	9	left	left	JJ
2	5	10	side	side	NN
2	5	11	to	to	TO
2	5	12	the	the	DT
2	5	13	sun	sun	NN
2	5	14	.	.	.
2	6	1	On	On	IN
2	6	2	his	his	PRP$
2	6	3	right	right	NN
2	6	4	were	be	VBD
2	6	5	most	most	JJS
2	6	6	of	of	IN
2	6	7	the	the	DT
2	6	8	choir	choir	NN
2	6	9	;	;	:
2	6	10	on	on	IN
2	6	11	his	his	PRP$
2	6	12	left	leave	VBD
2	6	13	the	the	DT
2	6	14	larger	large	JJR
2	6	15	boys	boy	NNS
2	6	16	who	who	WP
2	6	17	had	have	VBD
2	6	18	not	not	RB
2	6	19	known	know	VBN
2	6	20	each	each	DT
2	6	21	other	other	JJ
2	6	22	before	before	IN
2	6	23	the	the	DT
2	6	24	evacuation	evacuation	NN
2	6	25	;	;	:
2	6	26	before	before	IN
2	6	27	him	him	PRP
2	6	28	small	small	JJ
2	6	29	children	child	NNS
2	6	30	squatted	squat	VBN
2	6	31	in	in	IN
2	6	32	the	the	DT
2	6	33	grass	grass	NN
2	6	34	.	.	.
2	7	1	Silence	Silence	NN
2	7	2	now	now	RB
2	7	3	.	.	.
2	8	1	Ralph	Ralph	NNP
2	8	2	lifted	lift	VBD
2	8	3	the	the	DT
2	8	4	cream	cream	NN
2	8	5	and	and	CC
2	8	6	pink	pink	NN
2	8	7	shell	shell	NN
2	8	8	to	to	TO
2	8	9	his	his	PRP$
2	8	10	knees	knee	NNS
2	8	11	and	and	CC
2	8	12	a	a	DT
2	8	13	sudden	sudden	JJ
2	8	14	breeze	breeze	NN
2	8	15	scattered	scatter	VBD
2	8	16	light	light	NN
2	8	17	over	over	IN
2	8	18	the	the	DT
2	8	19	platform	platform	NN
2	8	20	.	.	.
2	9	1	He	He	PRP
2	9	2	was	be	VBD
2	9	3	uncertain	uncertain	JJ
2	9	4	whether	whether	IN
2	9	5	to	to	TO
2	9	6	stand	stand	VB
2	9	7	up	up	RP
2	9	8	or	or	CC
2	9	9	remain	remain	VB
2	9	10	sitting	sitting	JJ
2	9	11	.	.	.
2	10	1	He	He	PRP
2	10	2	looked	look	VBD
2	10	3	sideways	sideways	NNS
2	10	4	to	to	TO
2	10	5	his	his	PRP$
2	10	6	left	left	NN
2	10	7	,	,	,
2	10	8	toward	toward	IN
2	10	9	the	the	DT
2	10	10	bathing	bathing	NN
2	10	11	pool	pool	NN
2	10	12	.	.	.
2	11	1	Piggy	Piggy	NNP
2	11	2	was	be	VBD
2	11	3	sitting	sit	VBG
2	11	4	near	near	IN
2	11	5	but	but	CC
2	11	6	giving	give	VBG
2	11	7	no	no	DT
2	11	8	help	help	NN
2	11	9	.	.	.
2	12	1	Ralph	Ralph	NNP
2	12	2	cleared	clear	VBD
2	12	3	his	his	PRP$
2	12	4	throat	throat	NN
2	12	5	.	.	.
2	13	1	``	``	``
2	13	2	Well	Well	RB
2	13	3	then	then	RB
2	13	4	.	.	.
2	13	5	''	''	''
2	14	1	All	All	DT
2	14	2	at	at	IN
2	14	3	once	once	RB
2	14	4	he	he	PRP
2	14	5	found	find	VBD
2	14	6	he	he	PRP
2	14	7	could	could	MD
2	14	8	talk	talk	VB
2	14	9	fluently	fluently	RB
2	14	10	and	and	CC
2	14	11	explain	explain	VB
2	14	12	what	what	WP
2	14	13	he	he	PRP
2	14	14	had	have	VBD
2	14	15	to	to	TO
2	14	16	say	say	VB
2	14	17	.	.	.
2	15	1	He	He	PRP
2	15	2	passed	pass	VBD
2	15	3	a	a	DT
2	15	4	hand	hand	NN
2	15	5	through	through	IN
2	15	6	his	his	PRP$
2	15	7	fair	fair	JJ
2	15	8	hair	hair	NN
2	15	9	and	and	CC
2	15	10	spoke	spoke	NN
2	15	11	.	.	.
2	16	1	``	``	``
2	16	2	We	We	PRP
2	16	3	're	're	VBP
2	16	4	on	on	IN
2	16	5	an	an	DT
2	16	6	island	island	NN
2	16	7	.	.	.
2	17	1	We	We	PRP
2	17	2	've	've	VBP
2	17	3	been	be	VBN
2	17	4	on	on	IN
2	17	5	the	the	DT
2	17	6	mountain	mountain	NN
2	17	7	top	top	NN
2	17	8	and	and	CC
2	17	9	seen	see	VBN
2	17	10	water	water	NN
2	17	11	all	all	DT
2	17	12	round	round	NN
2	17	13	.	.	.
2	18	1	We	We	PRP
2	18	2	saw	saw	VBD
2	18	3	no	no	DT
2	18	4	houses	house	NNS
2	18	5	,	,	,
2	18	6	no	no	DT
2	18	7	smoke	smoke	NN
2	18	8	,	,	,
2	18	9	no	no	DT
2	18	10	footprints	footprint	NNS
2	18	11	,	,	,
2	18	12	no	no	DT
2	18	13	boats	boat	NNS
2	18	14	,	,	,
2	18	15	no	no	DT
2	18	16	people	people	NNS
2	18	17	.	.	.
2	19	1	We	We	PRP
2	19	2	're	're	VBP
2	19	3	on	on	IN
2	19	4	an	an	DT
2	19	5	uninhabited	uninhabited	JJ
2	19	6	island	island	NN
2	19	7	with	with	IN
2	19	8	no	no	DT
2	19	9	other	other	JJ
2	19	10	people	people	NNS
2	19	11	on	on	IN
2	19	12	it	it	PRP
2	19	13	.	.	.
2	19	14	''	''	''
2	20	1	Jack	Jack	NNP
2	20	2	broke	break	VBD
2	20	3	in	in	IN
2	20	4	.	.	.
2	21	1	``	``	``
2	21	2	All	All	PDT
2	21	3	the	the	DT
2	21	4	same	same	JJ
2	21	5	you	you	PRP
2	21	6	need	need	VBP
2	21	7	an	an	DT
2	21	8	army	army	NN
2	21	9	--	--	:
2	21	10	for	for	IN
2	21	11	hunting	hunting	NN
2	21	12	.	.	.
2	22	1	Hunting	Hunting	VBG
2	22	2	pigs	pig	NNS
2	22	3	--	--	:
2	22	4	''	''	''
2	22	5	''	''	''
2	22	6	Yes	Yes	UH
2	22	7	.	.	.
2	23	1	There	There	EX
2	23	2	are	be	VBP
2	23	3	pigs	pig	NNS
2	23	4	on	on	IN
2	23	5	the	the	DT
2	23	6	island	island	NN
2	23	7	.	.	.
2	23	8	''	''	''
2	24	1	All	All	DT
2	24	2	three	three	CD
2	24	3	of	of	IN
2	24	4	them	them	PRP
2	24	5	tried	try	VBD
2	24	6	to	to	TO
2	24	7	convey	convey	VB
2	24	8	the	the	DT
2	24	9	sense	sense	NN
2	24	10	of	of	IN
2	24	11	the	the	DT
2	24	12	pink	pink	NN
2	24	13	live	live	JJ
2	24	14	thing	thing	NN
2	24	15	struggling	struggle	VBG
2	24	16	in	in	IN
2	24	17	the	the	DT
2	24	18	creepers	creeper	NNS
2	24	19	.	.	.
2	25	1	``	``	``
2	25	2	We	We	PRP
2	25	3	saw	saw	VBD
2	25	4	--	--	:
2	25	5	''	''	''
2	25	6	''	''	''
2	25	7	Squealing	Squealing	NNP
2	25	8	--	--	:
2	25	9	''	''	''
2	25	10	''	''	''
2	25	11	It	It	PRP
2	25	12	broke	break	VBD
2	25	13	away	away	RB
2	25	14	--	--	:
2	25	15	''	''	''
2	25	16	''	''	''
2	25	17	Before	Before	IN
2	25	18	I	I	PRP
2	25	19	could	could	MD
2	25	20	kill	kill	VB
2	25	21	it	it	PRP
2	25	22	--	--	:
2	25	23	but	but	CC
2	25	24	--	--	:
2	25	25	next	next	JJ
2	25	26	time	time	NN
2	25	27	!	!	.
2	25	28	''	''	''
2	26	1	Jack	Jack	NNP
2	26	2	slammed	slam	VBD
2	26	3	his	his	PRP$
2	26	4	knife	knife	NN
2	26	5	into	into	IN
2	26	6	a	a	DT
2	26	7	trunk	trunk	NN
2	26	8	and	and	CC
2	26	9	looked	look	VBD
2	26	10	round	round	NN
2	26	11	challengingly	challengingly	RB
2	26	12	.	.	.
2	27	1	The	The	DT
2	27	2	meeting	meeting	NN
2	27	3	settled	settle	VBD
2	27	4	down	down	RB
2	27	5	again	again	RB
2	27	6	.	.	.
2	28	1	``	``	``
2	28	2	So	So	RB
2	28	3	you	you	PRP
2	28	4	see	see	VBP
2	28	5	,	,	,
2	28	6	''	''	''
2	28	7	said	say	VBD
2	28	8	Ralph	Ralph	NNP
2	28	9	,	,	,
2	28	10	``	``	``
2	28	11	We	We	PRP
2	28	12	need	need	VBP
2	28	13	hunters	hunter	NNS
2	28	14	to	to	TO
2	28	15	get	get	VB
2	28	16	us	u	PRP
2	28	17	meat	meat	NN
2	28	18	.	.	.
2	29	1	And	And	CC
2	29	2	another	another	DT
2	29	3	thing	thing	NN
2	29	4	.	.	.
2	29	5	''	''	''
2	30	1	He	He	PRP
2	30	2	lifted	lift	VBD
2	30	3	the	the	DT
2	30	4	shell	shell	NN
2	30	5	on	on	IN
2	30	6	his	his	PRP$
2	30	7	knees	knee	NNS
2	30	8	and	and	CC
2	30	9	looked	look	VBD
2	30	10	round	round	IN
2	30	11	the	the	DT
2	30	12	sun-slashed	sun-slashed	JJ
2	30	13	faces	face	VBZ
2	30	14	.	.	.
2	31	1	``	``	``
2	31	2	There	There	EX
2	31	3	are	be	VBP
2	31	4	n't	n't	RB
2	31	5	any	any	DT
2	31	6	grownups	grownup	NNS
2	31	7	.	.	.
2	32	1	We	We	PRP
2	32	2	shall	shall	MD
2	32	3	have	have	VB
2	32	4	to	to	TO
2	32	5	look	look	VB
2	32	6	after	after	IN
2	32	7	ourselves	ourselves	PRP
2	32	8	.	.	.
2	32	9	''	''	''
2	33	1	The	The	DT
2	33	2	meeting	meeting	NN
2	33	3	hummed	hum	VBD
2	33	4	and	and	CC
2	33	5	was	be	VBD
2	33	6	silent	silent	NN
2	33	7	.	.	.
2	34	1	``	``	``
2	34	2	And	And	CC
2	34	3	another	another	DT
2	34	4	thing	thing	NN
2	34	5	.	.	.
2	35	1	We	We	PRP
2	35	2	ca	ca	MD
2	35	3	n't	n't	RB
2	35	4	have	have	VB
2	35	5	everybody	everybody	NN
2	35	6	talking	talk	VBG
2	35	7	at	at	IN
2	35	8	once	once	RB
2	35	9	.	.	.
2	36	1	We	We	PRP
2	36	2	'll	'll	MD
2	36	3	have	have	VB
2	36	4	to	to	TO
2	36	5	have	have	VB
2	36	6	'Hands	'Hands	VBN
2	36	7	up	up	RP
2	36	8	'	'	POS
2	36	9	like	like	IN
2	36	10	at	at	IN
2	36	11	school	school	NN
2	36	12	.	.	.
2	36	13	''	''	''
2	37	1	He	He	PRP
2	37	2	held	hold	VBD
